text|source|page|chunk_id
"68. A meta‐analysis of 49 studies and  over 8,200 children and adole scents found moderate 
impairments in working memory in  those with ADHD. These deficit s declined with age 
(Ramos et al., 2020). 
69. Among youths with ADHD, a seri es of meta‐analyses found no sign ificant sex differences in 
either total ADHD symptoms (15,  studies, over 3,400 youths), in attention symptoms (26"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|25|6693da297ddf43ef8f4b2e8dac642510
"27 
 studies, over 5,900 youths), or h yperactivity‐impulsivity sympt oms (24 studies, over 4,900 
youths) (Loyer Carbonneau et al., 2020). 
70. A meta‐analysis of randomized con trolled trials (RCTs) with pre schoolers found that 
cognitive training led to modera te improvement in working memor y (23 studies, over 2,000 
participants) and small‐to‐moderate improvement in inhibitory c ontrol (26 studies, over 
2,200 participants) (Pa uli‐Pott et al., 2020). 
Differences in the Brain Found by Neuroimaging Studies 
71. An analysis of structural magneti c resonance imaging (MRI) data  from 36 cohorts with a 
total of over 4,100 participant s found slightly reduced total c ortical surface area in children 
with ADHD. The same team found so me subcortical regions of the  brain were smaller in 
children with ADHD, mainly in frontal, cingulate and temporal r egions with some reductions 
in cortical thickness in tempor al regions. The same team found  some subcortical regions of 
the brain, i.e., basal ganglia,  amygdala, hippocampus and intra cranial volumes were smaller 
in children with ADHD in 23 co horts of 3,242 participants. The  differences seen in children 
were not seen in adolescents or  adults (Hoogman et al., 2017; H oogman et al., 2019). All of 
the differences observed were sm all to very small and subtle. 
72. Comparative meta‐analyses show that structural grey matter volu me reductions in basal"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|26|5c62e5b334aa4ae6b79f0e8c34bc2a1f
"72. Comparative meta‐analyses show that structural grey matter volu me reductions in basal 
ganglia and insula are disorder‐sp ecific relative to OCD in 30  data sets with 1,870 
participants (Norman et al.,  2016) while medial frontal reducti ons were specific to ASD in 66 
data sets with 3,610 participants (Lukito et al., 2020). An ana lysis of structural magnetic 
resonance imaging (MRI) data fro m 48 cohorts with a total of ov er 12,000 participants"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|26|0d82c7dc6c6a4b6e9cf20912f9043e1e
"28 
 showed that ADHD participants h ad smaller hippocampus volume re lative to OCD which 
was related to IQ differences and  smaller intracranial volume r elative to ASD and OCD 
patients (Boedhoe et al., 2020). The functional under‐activatio ns in right inferior frontal 
cortex and basal ganglia during  tasks of cognitive control were  disorder‐specific relative to 
OCD in 1,870 participants (Norm an et al., 2016), while the infe rior frontal dysfunction was 
specific relative to autism in 3,610 participants (Lukito et al ., 2020). 
73. A meta‐analysis of ten diffusion  tensor imaging studies with 94 7 participants found that the 
most consistent white matter diffe rences between those with and  without ADHD were 
located in the splenium of the co rpus callosum extending to the  right cingulum, the right 
sagittal stratum, and left tapetum, suggesting problems with th e connections between the 
two hemispheres in posterior pari eto‐temporal attention regions  and in long‐range fronto‐
posterior association tracts (co nnecting inferior frontal, temp oral, parietal and occipital 
regions) involved in attention and perception (Chen et al., 201 6). 
74. A meta‐analysis of 21 functional  MRI studies with 607 participa nts found that those with 
ADHD showed consistent and replic able under‐activation in typic al regions of inhibitory 
control such as right inferior fr ontal cortex, supplementary mo tor area and the basal ganglia"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|27|0603f927c6904bceb0274ae73462f489
"control such as right inferior fr ontal cortex, supplementary mo tor area and the basal ganglia 
relative to typically developi ng individuals (Hart et al., 2013 ). The inferior frontal under‐
activation findings were replicat ed in two further fMRI meta‐an alyses of inhibitory control 
with 33 datasets/1,161 participa nts, and 42 datasets/2,005 part icipants, respectively (Lukito 
et al., 2020; Norman et al., 2016) . Another meta‐analysis inclu ding 130 fMRI studies with 
1,914 participants found no conve rgence except for aberrant fun ction in basal ganglia for 
neutral fMRI tasks and inferior f rontal under‐function in males  only (Samea et al., 2019)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|27|c278de036ee2408cb652966d62758768
"29 
 75. A meta‐analysis of nine studies w ith over 1,250 research partic ipants found that elevations 
in the theta/beta on the electro encephalogram cannot be conside red a reliable diagnostic 
measure for ADHD although it may  have prognostic value in some  patients (Arns et al., 
2013). 
76. A meta‐analysis of six studies w ith 148 participants examined m ismatch negativity, which 
assesses the integrity of auditory  sensory memory and involunta ry attention switching. It 
reported that ADHD children had  small‐to‐moderate reductions in  mismatch negativity 
amplitude compared with healthy controls (Cheng et al., 2016). 
77. Meta‐analyses and systematic reviews showed that the medication s used to treat ADHD are 
not associated with observed deficits in brain structure (Hoogm an et al., 2017; Hoogman et 
al., 2019; Lukito et al., 2020; N orman et al., 2016; Spencer et  al., 2013), but with improved 
brain function, most prominently  in inferior frontal and striat al regions (Hart et al., 2013; 
Lukito et al., 2020; Norman et  al., 2016; Rubia et al., 2014; S pencer et al., 2013). 
What kinds of Non‐Psychiatric Me dical Problems Commonly Occur a mong People with 
ADHD? 
A relatively new area of researc h into ADHD is examining what t ypes of medical problems are 
more common than expec ted among people with ADHD. As you read t his section, keep in mind 
that not all people with ADHD will suffer from all, or even onl y one, of these disorders ."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|28|cb95a18081cc4a20a2eb647675f0eddb
"30 
 Obesity 
78. A Swedish national register study  of over 2.5 mill ion people fo und ADHD patients had a 
threefold greater risk of obesity relative to their non‐ADHD si blings and cousins. It also 
found a familial co‐aggregation of  ADHD and clinical obesity, t he strength of which varied 
directly with the degree of ge netic relatedness (Chen et al., 2 018c). 
79. A meta‐analysis found that compare d with typically developing p eople, children and 
adolescents with unmedicated ADHD were about 20% more likely to  be overweight or 
obese (15 studies, over 400,000 participants), and adults with  unmedicated ADHD almost 
50% more likely to be overweight  or obese (9 studies, over 45,0 00 participants) (Nigg et al., 
2016). Meta‐analyses of twelve st udies with over 180,000 partic ipants found that people 
with unmedicated ADHD were about 40% more likely to be obese, w hereas those who were 
medicated were indistinguishable  from typically developing peop le (Cortese et al., 2016b).  
Allergies and Asthma 
80. A Swedish national register study  of over 1.5 mill ion people fo und that those with asthma 
were 45% more likely to have ADHD  even after adjustment for rel evant variables (Cortese et 
al., 2018b). A cohort study of al most a million births using th e Danish national registers 
found that children born to asth matic mothers were 40% more lik ely to develop ADHD (Liu 
et al., 2019b)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|29|66f1145ff1fc4aefa926eb96f049ea36
"found that children born to asth matic mothers were 40% more lik ely to develop ADHD (Liu 
et al., 2019b). 
81. In a meta‐analysis of six longit udinal studies with over 50,000  participants, those with 
asthma or atopic eczema were a t hird more likely to have ADHD t han controls. A meta‐"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|29|cd21ee21acad40c38468e459400911eb
"31 
 analysis of three studies with over 48,000 participants found t hat those with allergic rhinitis 
were about 50% more likely to ha ve ADHD (van der Schans et al.,  2017). 
Diabetes Mellitus: 
82. A retrospective analysis of ov er 650,000 children and adolescen ts in German diagnosis and 
prescription databases found ADHD  was 40% more likely to be dia gnosed among children 
with type 1 diabetes (T1DM) (Kapellen et al., 2016). 
83. A German multi‐center registry  study of over 56,000 children an d adolescents found that 
those with both ADHD and T1DM su ffered twice as often from diab etic ketoacidosis 
compared with diabetic patients without ADHD. They also found s ignificant differences in 
HbA1c, and concluded, “Pediatric patients with ADHD and T1DM sh owed poor metabolic 
control compared with T1DM patie nts without ADHD” (Hilgard et a l., 2017). 
84. A longitudinal study using the Taiwan National Health Insurance  Research Database 
enrolled over 35,000 patients with ADHD and over 70,000 age‐ an d sex‐matched controls. 
Adolescents and young adults with ADHD were about three times m ore likely to develop 
type 2 diabetes mellitus (Chen et al., 2018b).  
85. A cohort study using multiple Swedish national registers looked  at over 1.6 million adults 
aged 50 to 64 years. Prevalence of type 2 diabetes mellitus was  70% greater among adults 
with ADHD (Chen et al., 2018c). 
86. A meta‐analysis found that maternal pre‐existing type 1 diabete s was associated with a"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|30|8b69e03ac0da410f9ae08e9659793e2b
"with ADHD (Chen et al., 2018c). 
86. A meta‐analysis found that maternal pre‐existing type 1 diabete s was associated with a 
small increased risk of ADHD in offspring (4 studies, over five  million people). So was"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|30|bdf22be5be124b47a5675cf865609288
"32 
 paternal pre‐existing type 1 d iabetes (3 studies, 4.7 million p eople), and maternal pre‐
existing type 2 diabetes (2 studies, 2.6 million people) (Zeng  et al., 2019). A Swedish study 
looked at all 15,615 children born after their parents were dia gnosed with type 1 diabetes. 
After controlling for confounders , it found that these children  had a 30% greater chance of 
being diagnosed with ADHD (Ji et al., 2018). 
Other Somatic Disorders: 
87. A meta‐analysis of 18 studies wit h more than 2,500 children and  adolescents found a 
moderate association between slee p‐disordered breathing and ADH D (Sedky et al., 2014). 
88. A meta‐analysis of sleep in adul ts with ADHD found no significa nt differences with normally 
developing adults, as measured by  polysomnography. In four stud ies with 178 participants, 
sleep onset latency, stage 1 sleep, stage 2 sleep, slow wave sl eep, REM, and sleep efficiency 
were all comparable. Same with  total sleep time (3 studies, 130  persons), and with REM 
latency and wake after sleep ons et (3 studies, 121 persons). As  measured by actigraphy, 
there were no significant differences for time in bed and actua l wake time (3 studies, 159 
persons), true sleep (4 studies,  222 persons). However, sleep o nset latency was much 
greater for those with ADHD, a nd sleep efficiency was moderatel y lower (4 studies, 222 
persons). Nevertheless, subjective  evaluations by those with AD HD reported moderately"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|31|9470d04e33f04385b8ce4f9e9cd18cb6
"persons). Nevertheless, subjective  evaluations by those with AD HD reported moderately 
greater difficulty in falling asleep (8 studies, over 1,700 per sons), moderately greater 
frequency of night awakenings a nd moderately lesser likelihood  of being rested at wake‐up 
(5 studies, over 1,100 persons),  and moderately worse sleep qua lity (5 studies, over 800 
persons)(Lugo et al., 2020)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|31|ab8a66f3e1c34db8ab23077183d0c892
"33 
 89. In a Norwegian national regist ry study of over 1.2 million male s and over 1.2 million 
females, males with ADHD were 30%  more likely to be diagnosed w ith psoriasis, and 
women with ADHD more than 50% mor e likely to be diagnosed with  psoriasis, than 
normally developing contro ls (Hegvik et al., 2018). 
90. A Taiwan nationwide population cohort study of over 8,000 peopl e with ADHD and 32,000 
matched controls explored associ ations with autoimmune diseases . It reported that those 
with ADHD had well over twice the  prevalence of ankylosing spon dylitis, ulcerative colitis, 
and autoimmune thyroid disease,  and over 50% greater likelihood  of asthma, allergic 
rhinitis, and atopic dermatitis (Chen et al., 2017a) . 
91. A population‐based cohort study o f over 900,000 Danish children  found that epilepsy was 
associated with a 2.7‐fold incre ased risk for ADHD (Bertelsen e t al., 2016). Another 
population‐based cohort study, of  over 12,000 Taiwanese, report ed that epilepsy was 
associated with a 2.5‐fold incre ased risk for ADHD. Conversely,  a linked cohort study of over 
18,000 Taiwanese found ADHD was a ssociated with a fourfold incr ease in epilepsy (Chou et 
al., 2013). 
92. A countrywide registry study of  1.9 million Swedes reported tha t those with epilepsy were 
three and a half times more likely to have ADHD. The risk of ha ving ADHD was 85% greater 
if the person’s mother had epilepsy, 50‐60% greater if the fath er or a brother or sister did,"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|32|6e4bb7be16bb4061964ddcb6daf2d07f
"if the person’s mother had epilepsy, 50‐60% greater if the fath er or a brother or sister did, 
15% greater for cousins. Genetics explained 40% of the variance , with non‐shared 
environmental factors explaining another 50% (Brikell et al., 2 018)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|32|017d7a8a1e6e4078ae42a31cff797463
"34 
 93. A longitudinal study using the Tai wan Health Insurance Research  Database compared 
almost 18,000 adolescents and young adults with ADHD with over  70,000 age‐ and sex‐
matched controls. Those with ADH D were over three times more li kely to develop sexually 
transmitted infections, after ad justing for demographic data, o ther psychiatric disorders, 
and ADHD medications  (Chen et al., 2018a). 
94. A Danish national register coh ort study of 1.1 million people f ound that hospitalization for 
serious infections was associated with a subsequent doubling in  the rate of ADHD diagnosis. 
Among those treated with anti‐in fective agents, the risk of sub sequent diagnosis with ADHD 
was halved (Kohler‐Forsberg et al., 2019).  
95. A Danish national register study  of almost a million people fou nd that children with 
autoimmune disease were 24% more likely to develop ADHD. Matern al autoimmune 
disease was associated with a 12%  greater likelihood of ADHD in  their offspring. Paternal 
autoimmune disease was not associ ated with any significant effe ct (Nielsen et al., 2017).  
96. Using Taiwan’s nationwide populat ion‐based dataset, over 116,00 0 children with ADHD 
were compared with the same numbe r of randomly selected childre n without ADHD. Those 
with ADHD were much more likely  to have significant abnormaliti es of the eye: almost 90% 
more likely to have amblyopia (“lazy eye”), over 80% more likel y to have astigmatism, and"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|33|4a88818557344aff88ce405c9482c029
"more likely to have amblyopia (“lazy eye”), over 80% more likel y to have astigmatism, and 
twice as likely to have heterotr opia, in which the eyes diverge  at rest  (Ho et al., 2020). A 
study using the same database matched 6,817 youths diagnosed wi th amblyopia to over 
27,000 age‐ and sex‐matched contro ls. Those in the amblyopia gr oup had 1.8 times the risk 
of developing ADHD (Su et al., 2019)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|33|734c60c0e86b49d6b824e405397e2806
"35 
 97. In a study of over 2.5 million Ge rman youth, those with ADHD we re nine times more likely 
to have metabolic disorders, five  times more likely to develop  viral pneumonia, four times 
more likely to have white blood cell disorders, three times mor e likely to have kidney 
failure, high blood pressure, or be obese, two and a half times  more likely to have type 2 
diabetes or migraines, twice as  likely to have asthma or atopic  dermatitis, and 50% more 
likely to have glaucoma (Akmatov et al., 2019).  A Brazilian po pulation‐based study including 
5,671 children found those with m igraine about four times more  likely to have ADHD 
(Arruda et al., 2020). 
98. A study of over 59,000 boys diagn osed with ADHD and over 52,000  healthy boys in Taiwan 
reported that those in the ADHD  group were twice as likely to d evelop testicular 
dysfunction (Wang et al., 2019). 
99. A nationwide population cohort study using the Swedish national  registers compared over 
19,000 children with a diagnosis of biopsy‐verified celiac dise ase with over 95,000 matched 
child controls. It found a subse quent 29% increased risk of ADH D in the celiac patients, 
rising to 39% when restricting t o adult diagnoses of ADHD. Howe ver, when comparing 
13,000 children diagnosed with c eliac disease to their 18,000 n on‐celiac siblings, the 
increases became nonsignificant , suggesting the increases were  primarily attributable to 
confounders (Lebwohl et al., 2020)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|34|f42699d3b9f24d5aa99f82213f46e9f9
"increases became nonsignificant , suggesting the increases were  primarily attributable to 
confounders (Lebwohl et al., 2020). 
100. A Swedish nationwide study using  national registers examined me dical records of all 
individuals aged 18 to 64 years who were residing in Sweden dur ing 2013 and identified 
41,840 who filled at least one pre scription for ADHD medicines.  Young adults with ADHD"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|34|077d1dec97bc4ac9a7c1b959fe85d54b
"36 
 were four times more li kely to have somatic co‐prescriptions an d fifteen times more likely 
to have psychotropic co‐prescrip tions than normally developing  controls. For middle‐aged 
adults (30‐49) the odds were six and 21 times greater, respecti vely, and for older adults, 
seven and 18 times greater. Resp iratory medications (primarily  for allergies reactions and 
asthma) were the most likely to  be dispensed for somatic purpos es, followed by alimentary 
tract and metabolic medication s (most frequently proton pump in hibitors indicated for 
gastric/duodenal ulcers and gastroesophageal reflux disease), t hen cardiovascular system 
medications (primarily for hyper tension and arrhythmias) (Zhang  et al., 2020a). 
 
What is the Impact of ADHD  on Patients and Families? 
ADHD is a disorder associated with serious distress and/or impa irments in living. Although, as 
documented below, many severe a dverse outcomes have been associ ated with ADHD, the 
typical patient does not experience all, or even most, of these  problems. Many patients live 
enjoyable and productive lives, especially if they receive trea tment.  
Quality of Life 
101. A meta‐analysis of seven studie s with over 5,000 youths and the ir parents reported 
large impairments in the quality  of life of youths with ADHD re lative to typically developing 
peers, regardless of whether eval uated by the youths themselves  or by their parents."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|35|48946d6c4dfb41778a6a20a693c7315d
"peers, regardless of whether eval uated by the youths themselves  or by their parents. 
Physical functioning was only mod erately impaired, but emotiona l functioning and social 
functioning was strongly impaire d. School functioning was stron gly impaired. As youths with"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|35|967e80c5b1ca4ef889d2d606a36359de
"37 
 ADHD grew older, their quality of life compared with typically  developing peers grew worse 
in physical, emotional, and sch ool domains. (Lee et al., 2016).  
102. A meta‐analysis of 17 studies e ncompassing 647 families (over 2 ,300 participants) 
evaluated the quality of life of p arents whose children had ADH D relative to parents with 
typically developing children. P arents of the former reported a  moderate deficit in quality of 
life relative to parents of  the latter (Dey et al., 2019). 
Emotional and Social Impairment 
103. A study of over 8,600 youths from  the US National Health Interv iew Survey found that 
those with ADHD were six times as likely to have a high level o f emotional, conduct, and 
peer problems, and nine times as l ikely to manifest a high leve l of impairment including 
interference with home life, fri endships, classroom learning, a nd leisure activities (Strine et 
al., 2006). 
104. A meta‐analysis of 22 studies wit h over 21,000 participants fou nd that youth with ADHD 
were strongly impaired in the ab ility to modulate their reactiv ity to novel or stressful events 
(Graziano and Garcia, 2016). Anot her meta‐analysis, combining t welve studies with over 
1,900 participants, found that adults with ADHD had very elevat ed levels of emotional 
dysregulation compared with norm ally developing controls (Behes hti et al., 2020). 
105. A meta‐analysis found that childre n with ADHD had medium‐to‐lar ge impairments in"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|36|54bc766dd87e40ee9018a32527ab05d7
"105. A meta‐analysis found that childre n with ADHD had medium‐to‐lar ge impairments in 
socializing with peers as measured by rejection/likability, pop ularity, and friendships (61 
studies, over 24,000 children). They also had moderate impairme nts in social skills such as 
sharing, cooperating, turn‐taking, reciprocity (68 studies, ove r 148,000 children), and social‐"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|36|802614e2a26040cda99e612d119f4626
"38 
 information processing, such as r ecognizing social cues, identi fying problems, generating 
solutions, and avoiding biases ( 23 studies, over 3,750 children ) (Ros and Graziano, 2018). 
106. A study of over 53,000 U.S. children from the National Survey o f Children’s Health found 
that those with ADHD were 2.4 times as likely to engage in bull ying (Montes and Halterman, 
2007). A more recent study of some  64,000 children using the sa me database confirmed 
this finding, reporting that those with ADHD were 2.8 times mor e likely to engage in 
bullying (Benedict et al., 2015). 
Accidental Injuries 
107. A nationwide cohort study of ov er 50,000 youths with ADHD and a n equal number of 
age‐, sex‐, and comorbidity‐matc hed controls drawn from Taiwan’ s National Health 
Insurance Research Database repo rted that having ADHD was assoc iated with a more than 
three‐quarters greater likelihood  of burn injury. For those und er six years old, the risk was 
doubled. For youths between six and seventeen years old, the in crease in risk was about 70 
percent. There were no significant differences between boys and  girls (Yeh et al., 2020).  
108. A meta‐analysis of 32 studies cov ering more than four million p eople found that those 
with ADHD had a 40 to 50% greater  risk of accidental physical i njuries (Ruiz‐Goikoetxea et 
al., 2018a).  
109. A Swedish national registers study followed 17,408 individuals  with ADHD from 2006 to"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|37|68025bc426d0474688096bc88903d34a
"al., 2018a).  
109. A Swedish national registers study followed 17,408 individuals  with ADHD from 2006 to 
2009 and found that patients with ADHD had an almost 50% greate r risk of serious 
transport accidents (Chang et al., 2014b)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|37|439d62829f7b4467816c79ef51f82815
"39 
 110. A U.S. study of over 8,000 high sc hool and collegiate athletes  (predominantly male 
football players) found that those with ADHD were three times a s likely to have had three 
or more reported concussions (Nelson et al., 2016). 
111. A meta‐analysis of 16 studies enc ompassing over 175,000 people  estimated that 
controlling for mileage driven, those with ADHD were 23% more l ikely to be involved in 
vehicular crashes (Vaa, 2014). 
112. A retrospective cohort study of ov er 18,000 New Jersey drivers  found that the crash risk 
for those with ADHD was a third g reater than for those without  (Curry et al., 2017). 
113. A meta‐analysis of five studies,  comprising over three thousand  patients with minor 
traumatic brain injury (mTBI) and over nine thousand controls f ound that those with mTBI 
were twice as likely to have ADHD  than those without mTBI (Adey emo et al., 2014). 
Premature Death and Suicide 
114. A Danish study of almost two million people found ADHD is assoc iated with a small risk 
for premature death, mostly due t o accidents. When ADHD was acc ompanied by other 
psychiatric and substance use di sorder, the chances of prematur e death increased 
(Dalsgaard et al., 2015b). 
115. A cohort study of more than 2.2  million Taiwanese found no incr eased risk of death 
from natural‐causes associated wit h ADHD. But people with ADHD  had twice the rate of 
suicide, twice the rate of death  by homicide, and a 30% greater  rate of death from"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|38|e0abc28dc9214b33a103faa0f4a4a0ce
"suicide, twice the rate of death  by homicide, and a 30% greater  rate of death from 
unintentional injury (Chen et al., 2019c)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|38|c27956f1117a4231bf30bd4692b7a8c6
"40 
 116. Using nationwide registers in De nmark, a cohort study of 2.9 mi llion people reported a 
fourfold higher rate of suicide attempts and deaths in patients  with ADHD. The risk was over 
tenfold in those with ADHD plus a nother psychiatric diagnosis ( Fitzgerald et al., 2019). 
117. A meta‐analysis found that persons with ADHD attempted suicide  at twice the rate of 
typically developing people (six studies, over 65,000 persons),  had over three times the rate 
of suicidal ideation (23 studies,  over 70,000 persons), and ove r six times the rate of 
completed suicide (four studies,  over 130,000 persons) (Septier  et al., 2019). 
118. A Taiwanese study of over 20,000 adolescents and young adults w ith ADHD and over 
61,000 age‐ and sex‐matched non‐ ADHD individuals found that tho se with ADHD were 
almost four times as likely to a ttempt suicide, and over six ti mes as likely to repeat suicide 
attempts. Methylphenidate or atom oxetine treatment did not incr ease the risk of suicide 
attempts or repeated suicide atte mpts. Long‐term methylphenidat e treatment was 
associated with a lower risk for  repeated suicide attempts amon g men (Huang et al., 2018). 
119. In a prospective cohort study o f more than 2.6 million Swedes,  adults with ADHD had a 
small increase in premature de ath, mostly due to accidents and  suicide. There was no 
significant association for children with ADHD (Sun et al., 201 9b). 
Crime and Delinquency"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|39|54d05b499a29464283097546b443282b
"significant association for children with ADHD (Sun et al., 201 9b). 
Crime and Delinquency 
120. A study of the Danish population using nationwide registers fou nd that, compared with 
other youth, those diagnosed with ADHD were more than twice as  likely to be convicted of 
criminal offenses and were three  times as likely to be incarcer ated. After adjusting for other"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|39|db6ce255f4ad4480b3539562b02b6c54
"41 
 risk factors, those with ADHD were 60% more likely to have been  convicted of a crime, and 
70% more likely to have been incar cerated (Mohr‐Jensen et al.,  2019). 
121. A meta‐analysis comprising 21 st udies and over 19,500 prison in mates found that the 
prevalence of ADHD in prisons bas ed on interview diagnoses was  20.5% with no differences 
observed between males and fema les or adolescents and adults (Y oung et al., 2015). 
Another meta‐analysis reported th e prevalence of ADHD among ado lescents in juvenile 
detention to be just over 17%,  both for males (24 studies, over  24,000 individuals) and 
females (13 studies, over 3,900 i ndividuals), which is much hig her than the prevalence in 
the population (Beaudry et al., 2020).  
122. A study using a nationally repres entative American sample of ov er 5,000 adults found 
that those with ADHD were over t wice as likely to be perpetrato rs of physical dating 
violence, and 65% more likely to  be victims of such violence (M cCauley et al., 2015). 
123. In a nationwide study of over  21,000 Icelandic adolescents and  young adults, 14% 
reported having been interrogate d at a police station. Of these , 15% reported making a 
false confession. Those with ADHD were twice as likely to make  a false confession 
(Gudjonsson et al., 2016). 
124. A study using the Danish national  registries looked at violent  crimes against youth aged"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|40|ec813ad403f14c9282aacba7eb75b6c9
"(Gudjonsson et al., 2016). 
124. A study using the Danish national  registries looked at violent  crimes against youth aged 
7‐18 years, among a total of  678,000 individuals. Children with  ADHD were 2.7 times more 
likely to be victims of violent crimes than their typically dev eloping peers, after adjusting for 
confounding risk factor s (Christoffersen, 2019)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|40|748b8790bcf442f6a249e32a9e8a092a
"42 
 Educational Underachievement 
125. A study of a U.S. sample of almo st 30,000 adults found that tho se with ADHD were twice 
as likely not to have graduated from high school on time, after  adjusting other psychiatric 
disorders (Breslau et al., 2011).  
126. A nationwide cohort study of ov er 750,000 Scottish school child ren using linked national 
registers identified those who had been prescribed medicine for  ADHD. Even while receiving 
medication, these children were m ore than three times as likely  as typically developing 
peers to have low educational ach ievement, more than twice as l ikely to drop out of school 
before age 16, more than eight t imes as likely to have a record  of special educational needs, 
50% more likely to get injured, 40% more likely to be unemploye d.  These results were 
adjusted for socioeconomic conf ounders and other psychiatric co nditions (Fleming et al., 
2017). 
127. A meta‐analysis of ten studies a nd 830 youths found that ADHD w as strongly associated 
with poorer performance on measur es of overall, expressive, rec eptive, and pragmatic 
language (Korrel et al., 2017). 
Substance Use Disorders 
128. A meta‐analysis of twelve studie s covering over 5,400 people fo und that those with 
ADHD were almost three times more likely to be nicotine‐depende nt. Combining eleven 
studies with almost 2,400 participants, those with ADHD were 50 % more likely to develop a"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|41|12b75450c3ca4916893f4a27a434e61b
"studies with almost 2,400 participants, those with ADHD were 50 % more likely to develop a 
drug or alcohol use disorder tha n those without ADHD (Lee et al ., 2011)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|41|65fa25cd8a6e4a0eaab7c1d9fdb4cbd8
"43 
 129. A meta‐analysis found that ADHD  was associated with a more than  twofold greater odds 
of alcohol‐use disorders (13 st udies, over 20,000 participants)  and nicotine‐related disorder 
(14 studies, over 1,800 particip ants) (Groenma n et al., 2017). 
130. A Swedish study of over half a  million people found a more than  threefold association 
between ADHD and subsequent drug  use disorders after adjusting  for sex and parental 
education (Sundquist et al., 2015). 
Other 
131. Studies of 2.7 million girls from  Denmark (Ostergaard et al., 2 017), 380,000 from 
Sweden (Skoglund et al., 2019) a nd 7,500 from Taiwan (Hua et al ., 2020) found that those 
with ADHD were more likely to ha ve teen pregnancies than those  without ADHD. Consistent 
with these results, large studie s from Sweden (Chang et al., 20 14a), Finland (Chudal et al., 
2015) and a consortium of eight Eu ropean countries (Pohlabeln e t al., 2017) each found 
ADHD to be more likely among child ren of teenage mothers than a mong children of older 
mothers.  
132. A study of over 36,000 people from  the US reported that ADHD in creased the risks for 
problem gambling, spending too much money, reckless driving, an d quitting a job without a 
plan for what to do next (Bernardi et al., 2012). 
133. A nationwide study using Taiwan’s National Health Insurance Res earch Database 
compared 675 adults with ADHD and 2,025 without ADHD, matched b y age and sex. After"|data_input/adhd_2/International Consensus Statement on ADHD.pdf|42|4f9fddcc2995464698cf08a647791057
"compared 675 adults with ADHD and 2,025 without ADHD, matched b y age and sex. After 
adjusting for other psychiatric disorders, urbanization level o f residence, and monthly 
income, those with ADHD had 3.4 times the risk of developing de mentia (Tzeng et al., 2019)."|data_input/adhd_2/International Consensus Statement on ADHD.pdf|42|21abf0a47e5b472dbefd3f3e10cd1752
